-0.000125,-0.715594
0.000125,-1.024
0.000375,-0.406281
0.000625,1.02397
0.000875,1.02397
0.001125,0.183094
0.001375,-1.024
0.001625,-1.024
0.001875,0.409813
0.002125,1.02397
0.002375,0.877437
0.002625,-0.6415
0.002875,-1.024
0.003125,-0.463094
0.003375,1.02397
0.003625,1.02397
0.003875,0.202812
0.004125,-1.024
0.004375,-1.024
0.004625,0.341875
0.004875,1.02397
0.005125,0.955531
0.005375,-0.534719
0.005625,-1.024
0.005875,-0.533906
0.006125,1.02397
0.006375,1.02397
0.006625,0.229656
0.006875,-1.024
0.007125,-1.024
0.007375,0.436969
0.007625,1.02397
0.007875,0.856781
0.008125,-0.667281
0.008375,-1.024
0.008625,-0.379656
0.008875,1.02397
0.009125,1.02397
0.009375,0.0705
0.009625,-1.024
0.009875,-1.024
0.010125,0.486094
0.010375,1.02397
0.010625,0.952313
0.010875,-0.517719
0.011125,-0.937563
0.011375,1.02397
0.011625,0.44425
0.011875,-1.024
0.012125,0.672312
0.012375,1.02397
0.012625,-1.024
0.012875,-0.130375
0.013125,1.02397
0.013375,-0.502719
0.013625,-0.870906
0.013875,1.02397
0.014125,0.302687
0.014375,-1.024
0.014625,0.759063
0.014875,0.988375
0.015125,-1.024
0.015375,-0.0314375
0.015625,1.02397
0.015875,-0.591344
0.016125,-0.806094
0.016375,1.02397
0.016625,0.203094
0.016875,-1.024
0.017125,0.840375
0.017375,0.9115
0.017625,-1.024
0.017875,0.060125
0.018125,1.02397
0.018375,-0.560219
0.018625,-1.024
0.018875,0.318625
0.019125,1.02397
0.019375,0.869656
0.019625,-0.671656
0.019875,-1.024
0.020125,-0.125687
0.020375,1.02397
0.020625,1.02397
0.020875,-0.171625
0.021125,-1.024
0.021375,-0.738844
0.021625,0.956031
0.021875,1.02397
0.022125,0.415188
0.022375,-1.01291
0.022625,-1.024
0.022875,0.242469
0.023125,1.02397
0.023375,1.02397
0.023625,-0.409094
0.023875,-1.024
0.024125,-0.618
0.024375,1.02397
0.024625,1.02397
0.024875,0.390156
0.025125,-1.024
0.025375,-1.024
0.025625,0.304688
0.025875,1.02397
0.026125,1.00675
0.026375,-0.484094
0.026625,-1.024
0.026875,-0.491156
0.027125,1.02397
0.027375,1.02397
