-0.000125,-0.0878438
0.000125,-0.0870937
0.000375,-0.0875
0.000625,-0.08725
0.000875,-0.0879688
0.001125,-0.0874688
0.001375,-0.087625
0.001625,-0.0875937
0.001875,-0.0874688
0.002125,-0.087375
0.002375,-0.0873438
0.002625,-0.0875937
0.002875,-0.08725
0.003125,-0.0877813
0.003375,-0.0871875
0.003625,-0.0879062
0.003875,-0.0873438
0.004125,-0.0879062
0.004375,-0.0875625
0.004625,-0.0875
0.004875,-0.0875313
0.005125,-0.0872187
0.005375,-0.08775
0.005625,-0.0871875
0.005875,-0.0875937
0.006125,-0.0874688
0.006375,-0.0877187
0.006625,-0.0875
0.006875,-0.0879375
0.007125,-0.0872187
0.007375,-0.0878438
0.007625,-0.0875
0.007875,-0.0875937
0.008125,-0.0876875
0.008375,-0.0875
0.008625,-0.0876563
0.008875,-0.0873438
0.009125,-0.0875937
0.009375,-0.0872812
0.009625,-0.0876563
0.009875,-0.0716875
0.010125,-0.0734375
0.010375,-0.0691875
0.010625,-0.0659062
0.010875,-0.0619375
0.011125,-0.0584062
0.011375,-0.0540937
0.011625,-0.0485
0.011875,-0.0500312
0.012125,0.0405625
0.012375,0.0345937
0.012625,0.0272187
0.012875,0.0196563
0.013125,0.0146875
0.013375,0.0096875
0.013625,0.006875
0.013875,0.00359375
0.014125,0.002
0.014375,0.000125
0.014625,-0.001375
0.014875,-0.00259375
0.015125,-0.00384375
0.015375,-0.00434375
0.015625,-0.00609375
0.015875,-0.0065
0.016125,-0.00759375
0.016375,-0.00803125
0.016625,-0.0090625
0.016875,-0.0093125
0.017125,-0.0099375
0.017375,-0.010375
0.017625,-0.0105625
0.017875,-0.0112187
0.018125,-0.0112187
0.018375,-0.0116562
0.018625,-0.0116562
0.018875,-0.0121562
0.019125,-0.0119375
0.019375,-0.0125
0.019625,-0.0120625
0.019875,-0.0125
0.020125,-0.0123125
0.020375,-0.0122813
0.020625,-0.0120312
0.020875,-0.0122188
0.021125,-0.0119375
0.021375,-0.0114375
0.021625,-0.0115625
0.021875,-0.01125
0.022125,-0.01175
0.022375,-0.0109375
0.022625,-0.0109688
0.022875,-0.0107187
0.023125,-0.011
0.023375,-0.010375
0.023625,-0.0104063
0.023875,-0.00978125
