-0.000125,1.02397
0.000125,-0.0637812
0.000375,-1.024
0.000625,-1.024
0.000875,0.49
0.001125,1.02397
0.001375,0.603594
0.001625,-1.00447
0.001875,-1.024
0.002125,-0.260531
0.002375,1.02397
0.002625,1.02397
0.002875,-0.294094
0.003125,-1.024
0.003375,-1.024
0.003625,0.606656
0.003875,1.02397
0.004125,0.490125
0.004375,-1.024
0.004625,-1.024
0.004875,-0.0920312
0.005125,1.02397
0.005375,1.00491
0.005625,-0.543844
0.005875,-1.024
0.006125,-0.777281
0.006375,0.88675
0.006625,1.02397
0.006875,0.153563
0.007125,-1.024
0.007375,-1.024
0.007625,0.286187
0.007875,1.02397
0.008125,0.788781
0.008375,-0.823
0.008625,-1.024
0.008875,-0.518781
0.009125,1.02397
0.009375,1.02397
0.009625,-0.0836563
0.009875,-1.024
0.010125,-1.024
0.010375,0.352812
0.010625,1.02397
0.010875,0.880437
0.011125,-0.617719
0.011375,-1.024
0.011625,-0.735156
0.011875,0.939281
0.012125,0.982031
0.012375,-1.024
0.012625,0.339031
0.012875,1.02397
0.013125,-1.024
0.013375,0.0279687
0.013625,1.02397
0.013875,-0.868156
0.014125,-0.334844
0.014375,1.02397
0.014625,-0.554062
0.014875,-0.711719
0.015125,1.02397
0.015375,-0.136
0.015625,-1.024
0.015875,1.02397
0.016125,0.327
0.016375,-1.024
0.016625,0.910937
0.016875,0.745062
0.017125,-1.024
0.017375,0.506531
0.017625,1.02397
0.017875,-1.024
0.018125,0.0215
0.018375,1.02397
0.018625,-0.820031
0.018875,-0.493719
0.019125,1.02397
0.019375,-0.352719
0.019625,-0.929781
0.019875,1.02397
0.020125,0.162906
0.020375,-1.024
0.020625,0.999156
0.020875,0.647062
0.021125,-1.024
0.021375,0.506875
0.021625,1.02397
0.021875,0.116094
0.022125,-1.024
0.022375,-0.783031
0.022625,0.99525
0.022875,1.02397
0.023125,0.0915625
0.023375,-1.024
0.023625,-0.761937
0.023875,1.02397
0.024125,1.02397
0.024375,0.0570625
0.024625,-1.024
0.024875,-0.761937
0.025125,1.02397
0.025375,1.02397
0.025625,0.0572812
0.025875,-1.024
0.026125,-0.699094
0.026375,1.02397
0.026625,1.02397
0.026875,-0.00365625
0.027125,-1.024
0.027375,-0.659656
0.027625,1.02397
0.027875,1.02397
0.028125,-0.101
0.028375,-1.024
0.028625,-0.593406
0.028875,1.02397
0.029125,1.02397
0.029375,-0.131
0.029625,-1.024
0.029875,-0.558469
0.030125,1.02397
0.030375,1.02397
0.030625,-0.133875
0.030875,-1.024
0.031125,-0.510719
0.031375,1.02397
0.031625,1.02397
0.031875,-0.211938
0.032125,-1.024
0.032375,-0.464188
0.032625,1.02397
0.032875,1.02397
0.033125,-0.27275
0.033375,-1.024
0.033625,-0.401344
0.033875,1.02397
0.034125,0.668813
0.034375,-1.024
0.034625,0.49225
0.034875,1.02397
0.035125,-1.024
0.035375,-0.153094
