-0.000125,0.4865
0.000125,0.571437
0.000375,0.65225
0.000625,0.735
0.000875,0.819156
0.001125,0.903906
0.001375,0.972375
0.001625,1.02397
0.001875,1.02397
0.002125,1.02397
0.002375,1.02397
0.002625,1.02397
0.002875,1.02397
0.003125,1.02397
0.003375,1.02397
0.003625,1.02397
0.003875,1.02397
0.004125,1.02397
0.004375,1.02397
0.004625,1.02397
0.004875,1.02397
0.005125,1.02397
0.005375,1.02397
0.005625,1.02397
0.005875,1.02397
0.006125,1.02397
0.006375,1.02397
0.006625,1.02397
0.006875,1.02397
0.007125,1.02397
0.007375,1.02397
0.007625,1.02397
0.007875,1.02397
0.008125,0.992469
0.008375,0.900656
0.008625,0.817969
0.008875,0.71175
0.009125,0.612906
0.009375,0.5045
0.009625,0.386625
0.009875,0.315531
0.010125,0.1185
0.010375,-0.0230625
0.010625,0.107063
0.010875,0.851281
0.011125,1.02397
0.011375,1.02397
0.011625,1.02397
0.011875,0.3385
0.012125,-0.483656
0.012375,-1.024
0.012625,-1.024
0.012875,-0.931687
0.013125,-0.2115
0.013375,0.614594
0.013625,1.02397
0.013875,1.02397
0.014125,1.02397
0.014375,0.623531
0.014625,-0.145406
0.014875,-0.834531
0.015125,-0.972
0.015375,-0.983437
0.015625,-0.945
0.015875,-0.943687
0.016125,-0.883937
0.016375,-0.844688
0.016625,-0.802469
0.016875,-0.768375
0.017125,-0.699031
0.017375,-0.627344
0.017625,-0.541125
0.017875,-0.472281
0.018125,-0.388531
0.018375,-0.294875
0.018625,-0.169625
0.018875,-0.0615
0.019125,0.0219375
0.019375,0.174781
0.019625,0.245469
0.019875,0.354125
0.020125,0.468594
0.020375,0.537875
0.020625,0.657562
0.020875,0.725031
0.021125,0.803875
0.021375,0.879406
0.021625,0.972438
0.021875,1.02397
0.022125,1.02397
0.022375,1.02397
0.022625,1.02397
0.022875,1.02397
0.023125,1.02397
0.023375,1.02397
0.023625,1.02397
0.023875,1.02397
0.024125,1.02397
0.024375,1.02397
0.024625,1.02397
0.024875,1.02397
0.025125,1.02397
0.025375,1.02397
0.025625,1.02397
0.025875,1.02397
0.026125,1.02397
0.026375,1.02397
0.026625,1.02397
0.026875,1.02397
0.027125,1.02397
0.027375,1.02397
0.027625,1.02397
0.027875,1.02397
0.028125,1.02397
0.028375,1.02397
0.028625,1.02397
0.028875,1.02397
0.029125,1.02397
0.029375,1.02397
0.029625,1.02278
0.029875,1.00487
0.030125,0.946375
0.030375,0.89425
0.030625,0.836031
0.030875,0.775594
0.031125,0.706
0.031375,0.626406
0.031625,0.573375
0.031875,0.48575
0.032125,0.434969
0.032375,0.371531
0.032625,0.316563
0.032875,0.317937
0.033125,0.275313
0.033375,0.262406
0.033625,0.2225
0.033875,0.223687
0.034125,0.184813
0.034375,0.165281
0.034625,0.146281
0.034875,0.108719
0.035125,0.100875
0.035375,0.0543125
0.035625,0.052125
0.035875,0.00996875
0.036125,0.0178437
0.036375,-0.0108438
0.036625,-0.0365625
0.036875,-0.0568438
0.037125,-0.109969
0.037375,-0.165594
0.037625,-0.229406
0.037875,-0.284531
0.038125,-0.34075
0.038375,-0.349906
0.038625,-0.362594
0.038875,-0.397719
0.039125,-0.390531
0.039375,-0.451656
0.039625,-0.494875
0.039875,-0.544937
0.040125,-0.579406
0.040375,-0.629313
0.040625,-0.677781
0.040875,-0.690813
0.041125,-0.751656
0.041375,-0.800781
0.041625,-0.848406
0.041875,-0.885969
0.042125,-0.912
0.042375,-0.951656
0.042625,-0.959375
0.042875,-1.0075
0.043125,-1.00978
0.043375,-1.024
0.043625,-1.024
0.043875,-1.024
0.044125,-1.024
0.044375,-1.024
0.044625,-1.024
0.044875,-1.024
0.045125,-1.024
0.045375,-1.024
0.045625,-1.024
0.045875,-1.024
0.046125,-1.024
0.046375,-1.024
0.046625,-1.024
0.046875,-1.024
0.047125,-1.024
0.047375,-1.024
0.047625,-1.024
0.047875,-1.024
0.048125,-1.024
0.048375,-1.024
0.048625,-1.024
0.048875,-1.024
0.049125,-1.024
0.049375,-1.024
0.049625,-1.024
0.049875,-1.024
0.050125,-1.024
0.050375,-1.024
0.050625,-1.024
0.050875,-1.024
0.051125,-1.024
0.051375,-1.024
0.051625,-1.024
0.051875,-1.024
0.052125,-1.024
