0	-86.8191	0.923555	
0.05	-81.3397	0.649121	
0.1	-79.0397	0.954651	
0.15	-75.5586	1.5118	
0.2	-70.2638	1.98631	
0.25	-64.1983	1.94498	
0.3	-58.55	1.73028	
0.35	-53.5655	1.51106	
0.4	-48.9569	1.59018	
0.45	-43.4621	2.17793	
0.5	-35.5586	3.22416	
0.55	-24.5086	3.98083	
0.6	-12.5207	3.67066	
0.65	-2.17241	2.99464	
0.7	6.33103	2.48923	
0.75	13.3431	1.98487	
0.8	18.6707	1.41458	
0.85	22.2325	0.886183	
0.9	24.3853	0.254266	
0.95	24.3745	0.165601	
1	24.3141	0.164473	
1.05	24.254	0.163359	
1.1	24.1942	0.162259	
1.15	24.1345	0.161172	
1.2	24.0751	0.160099	
1.25	24.0159	0.15904	
1.3	23.957	0.157995	
1.35	23.8983	0.156962	
1.4	23.8398	0.155944	
1.45	23.7816	0.154938	
1.5	23.7235	0.153946	
1.55	23.6657	0.152966	
1.6	23.6081	0.152	
1.65	23.5508	0.151046	
1.7	23.4937	0.150105	
1.75	23.4367	0.149177	
1.8	23.3801	0.148262	
1.85	23.3236	0.147359	
1.9	23.2673	0.146468	
1.95	23.2113	0.14559	
2	23.1555	0.144724	
2.05	23.0999	0.14387	
2.1	23.0445	0.143028	
2.15	22.9894	0.142198	
2.2	22.9344	0.14138	
2.25	22.8797	0.140573	
2.3	22.8252	0.139778	
2.35	22.7708	0.138995	
2.4	22.7167	0.138223	
2.45	22.6628	0.137462	
2.5	22.6092	0.136713	
2.55	22.5557	0.135975	
2.6	22.5024	0.135248	
2.65	22.4494	0.134531	
2.7	22.3965	0.133826	
2.75	22.3439	0.133131	
2.8	22.2914	0.132447	
2.85	22.2392	0.131774	
2.9	22.1871	0.131111	
2.95	22.1353	0.130458	
3	22.0837	0.129816	
3.05	22.0322	0.129184	
3.1	21.981	0.128562	
3.15	21.9299	0.127949	
3.2	21.8791	0.127347	
3.25	21.8284	0.126754	
3.3	21.778	0.126171	
3.35	21.7277	0.125598	
3.4	21.6777	0.125034	
3.45	21.6278	0.124479	
3.5	21.5781	0.123934	
3.55	21.5286	0.123398	
3.6	21.4793	0.122871	
3.65	21.4302	0.122353	
3.7	21.3813	0.121843	
3.75	21.3326	0.121343	
3.8	21.2841	0.120851	
3.85	21.2357	0.120368	
3.9	21.1875	0.119893	
3.95	21.1396	0.119427	
4	21.0918	0.118969	
4.05	21.0441	0.118519	
4.1	20.9967	0.118077	
4.15	20.9495	0.117643	
4.2	20.9024	0.117217	
4.25	20.8555	0.116799	
4.3	20.8088	0.116388	
4.35	20.7623	0.115986	
4.4	20.7159	0.11559	
4.45	20.6698	0.115202	
4.5	20.6238	0.114822	
4.55	20.578	0.114449	
4.6	20.5323	0.114083	
4.65	20.4868	0.113723	
4.7	20.4416	0.113371	
4.75	20.3964	0.113026	
4.8	20.3515	0.112688	
4.85	20.3067	0.112356	
4.9	20.2621	0.112031	
4.95	20.2177	0.111712	
5	20.1734	0.1114	
5.05	20.1293	0.111094	
5.1	20.0854	0.110795	
5.15	20.0416	0.110501	
5.2	19.998	0.110214	
5.25	19.9546	0.109933	
5.3	19.9113	0.109657	
5.35	19.8682	0.109388	
5.4	19.8253	0.109124	
5.45	19.7825	0.108866	
5.5	19.7399	0.108613	
5.55	19.6975	0.108367	
5.6	19.6552	0.108125	
5.65	19.6131	0.107889	
5.7	19.5711	0.107658	
5.75	19.5293	0.107433	
5.8	19.4877	0.107212	
5.85	19.4462	0.106997	
5.9	19.4048	0.106786	
5.95	19.3637	0.106581	
6	19.3226	0.10638	
6.05	19.2818	0.106184	
6.1	19.2411	0.105993	
6.15	19.2005	0.105807	
6.2	19.1601	0.105625	
6.25	19.1198	0.105448	
6.3	19.0797	0.105275	
6.35	19.0398	0.105106	
6.4	19	0.104942	
6.45	18.9603	0.104782	
6.5	18.9208	0.104626	
6.55	18.8815	0.104475	
6.6	18.8423	0.104327	
6.65	18.8032	0.104183	
6.7	18.7643	0.104044	
6.75	18.7256	0.103908	
6.8	18.6869	0.103776	
6.85	18.6485	0.103648	
6.9	18.6101	0.103524	
6.95	18.5719	0.103403	
7	18.5339	0.103286	
7.05	18.496	0.103172	
7.1	18.4582	0.103062	
7.15	18.4206	0.102956	
7.2	18.3831	0.102852	
7.25	18.3458	0.102753	
7.3	18.3086	0.102656	
7.35	18.2715	0.102563	
7.4	18.2346	0.102473	
7.45	18.1978	0.102386	
7.5	18.1611	0.102302	
7.55	18.1246	0.102222	
7.6	18.0882	0.102144	
7.65	18.052	0.102069	
7.7	18.0159	0.101998	
7.75	17.9799	0.101929	
7.8	17.944	0.101863	
7.85	17.9083	0.1018	
7.9	17.8727	0.10174	
7.95	17.8373	0.101682	
8	17.802	0.101628	
8.05	17.7668	0.101576	
8.1	17.7317	0.101526	
8.15	17.6968	0.101479	
8.2	17.662	0.101435	
8.25	17.6273	0.101394	
8.3	17.5927	0.101354	
8.35	17.5583	0.101318	
8.4	17.524	0.101283	
8.45	17.4898	0.101252	
8.5	17.4558	0.101222	
8.55	17.4219	0.101195	
8.6	17.3881	0.10117	
8.65	17.3544	0.101148	
8.7	17.3208	0.101128	
8.75	17.2874	0.10111	
8.8	17.2541	0.101094	
8.85	17.2209	0.101081	
8.9	17.1878	0.101069	
8.95	17.1549	0.10106	
9	17.122	0.101053	
9.05	17.0893	0.101048	
9.1	17.0567	0.101045	
9.15	17.0243	0.101044	
9.2	16.9919	0.101045	
9.25	16.9596	0.101049	
9.3	16.9275	0.101054	
9.35	16.8955	0.101061	
9.4	16.8636	0.10107	
9.45	16.8318	0.101081	
9.5	16.8002	0.101094	
9.55	16.7686	0.101108	
9.6	16.7372	0.101125	
9.65	16.7058	0.101143	
9.7	16.6746	0.101164	
9.75	16.6435	0.101186	
9.8	16.6125	0.10121	
9.85	16.5816	0.101235	
9.9	16.5508	0.101263	
9.95	16.5202	0.101292	
10	16.4896	0.101323	
10.05	16.4592	0.101355	
10.1	16.4288	0.101389	
10.15	16.3986	0.101425	
10.2	16.3685	0.101463	
10.25	16.3384	0.101502	
10.3	16.3085	0.101543	
10.35	16.2787	0.101585	
10.4	16.249	0.10163	
10.45	16.2194	0.101675	
10.5	16.1899	0.101722	
10.55	16.1605	0.101771	
10.6	16.1312	0.101822	
10.65	16.102	0.101874	
10.7	16.0729	0.101927	
10.75	16.0439	0.101982	
10.8	16.0151	0.102039	
10.85	15.9863	0.102097	
10.9	15.9576	0.102156	
10.95	15.929	0.102217	
11	15.9005	0.102279	
11.05	15.8721	0.102343	
11.1	15.8438	0.102409	
11.15	15.8156	0.102475	
11.2	15.7876	0.102543	
11.25	15.7596	0.102613	
11.3	15.7317	0.102684	
11.35	15.7038	0.102756	
11.4	15.6761	0.10283	
11.45	15.6485	0.102905	
11.5	15.621	0.102982	
11.55	15.5936	0.103059	
11.6	15.5662	0.103139	
11.65	15.539	0.103219	
11.7	15.5118	0.103301	
11.75	15.4848	0.103384	
11.8	15.4578	0.103469	
11.85	15.431	0.103554	
11.9	15.4042	0.103641	
11.95	15.3775	0.10373	
12	15.3509	0.103819	
12.05	15.3244	0.10391	
12.1	15.2979	0.104002	
12.15	15.2716	0.104096	
12.2	15.2454	0.10419	
12.25	15.2192	0.104286	
12.3	15.1931	0.104383	
12.35	15.1672	0.104482	
12.4	15.1413	0.104581	
12.45	15.1154	0.104682	
12.5	15.0897	0.104784	
12.55	15.0641	0.104887	
12.6	15.0385	0.104991	
12.65	15.0131	0.105096	
12.7	14.9877	0.105203	
12.75	14.9624	0.105311	
12.8	14.9372	0.10542	
12.85	14.912	0.10553	
12.9	14.887	0.105641	
12.95	14.862	0.105753	
13	14.8371	0.105866	
13.05	14.8123	0.105981	
13.1	14.7876	0.106096	
13.15	14.7629	0.106213	
13.2	14.7384	0.106331	
13.25	14.7139	0.10645	
13.3	14.6895	0.10657	
13.35	14.6651	0.106691	
13.4	14.6409	0.106813	
13.45	14.6167	0.106936	
13.5	14.5926	0.10706	
13.55	14.5686	0.107185	
13.6	14.5447	0.107311	
13.65	14.5208	0.107438	
13.7	14.497	0.107566	
13.75	14.4733	0.107695	
13.8	14.4497	0.107825	
13.85	14.4261	0.107957	
13.9	14.4026	0.108089	
13.95	14.3792	0.108222	
14	14.3559	0.108356	
14.05	14.3326	0.108491	
14.1	14.3094	0.108627	
14.15	14.2863	0.108763	
14.2	14.2633	0.108901	
14.25	14.2403	0.10904	
14.3	14.2174	0.109179	
14.35	14.1946	0.10932	
14.4	14.1718	0.109461	
14.45	14.1491	0.109603	
14.5	14.1265	0.109747	
14.55	14.104	0.10989	
14.6	14.0815	0.110035	
14.65	14.0591	0.110181	
14.7	14.0367	0.110328	
14.75	14.0145	0.110475	
14.8	13.9923	0.110623	
14.85	13.9701	0.110772	
14.9	13.9481	0.110922	
14.95	13.9261	0.111073	
15	13.9041	0.111224	
15.05	13.8823	0.111376	
15.1	13.8605	0.111529	
15.15	13.8387	0.111683	
15.2	13.8171	0.111837	
15.25	13.7954	0.111992	
15.3	13.7739	0.112148	
15.35	13.7524	0.112305	
15.4	13.731	0.112463	
15.45	13.7097	0.112621	
15.5	13.6884	0.11278	
15.55	13.6672	0.112939	
15.6	13.646	0.113099	
15.65	13.6249	0.11326	
15.7	13.6039	0.113422	
15.75	13.5829	0.113584	
15.8	13.562	0.113747	
15.85	13.5412	0.11391	
15.9	13.5204	0.114075	
15.95	13.4997	0.114239	
16	13.479	0.114405	
16.05	13.4584	0.114571	
16.1	13.4378	0.114737	
16.15	13.4174	0.114905	
16.2	13.3969	0.115072	
16.25	13.3766	0.115241	
16.3	13.3563	0.11541	
16.35	13.336	0.115579	
16.4	13.3158	0.115749	
16.45	13.2957	0.11592	
16.5	13.2756	0.116091	
16.55	13.2556	0.116262	
16.6	13.2356	0.116434	
16.65	13.2157	0.116607	
16.7	13.1958	0.11678	
16.75	13.176	0.116953	
16.8	13.1563	0.117127	
16.85	13.1366	0.117302	
16.9	13.117	0.117477	
16.95	13.0974	0.117652	
17	13.0779	0.117828	
17.05	13.0584	0.118004	
17.1	13.039	0.118181	
17.15	13.0196	0.118358	
17.2	13.0003	0.118536	
17.25	12.9811	0.118713	
17.3	12.9619	0.118892	
17.35	12.9427	0.11907	
17.4	12.9236	0.119249	
17.45	12.9046	0.119429	
17.5	12.8856	0.119608	
17.55	12.8666	0.119788	
17.6	12.8477	0.119969	
17.65	12.8289	0.120149	
17.7	12.8101	0.12033	
17.75	12.7914	0.120511	
17.8	12.7727	0.120693	
17.85	12.754	0.120875	
17.9	12.7354	0.121057	
17.95	12.7169	0.121239	
18	12.6984	0.121422	
18.05	12.6799	0.121605	
18.1	12.6615	0.121788	
18.15	12.6432	0.121971	
18.2	12.6249	0.122155	
18.25	12.6066	0.122338	
18.3	12.5884	0.122522	
18.35	12.5703	0.122707	
18.4	12.5521	0.122891	
18.45	12.5341	0.123075	
18.5	12.516	0.12326	
18.55	12.4981	0.123445	
18.6	12.4801	0.12363	
18.65	12.4622	0.123815	
18.7	12.4444	0.124	
18.75	12.4266	0.124186	
18.8	12.4089	0.124371	
18.85	12.3911	0.124557	
18.9	12.3735	0.124742	
18.95	12.3559	0.124928	
19	12.3383	0.125114	
19.05	12.3207	0.1253	
19.1	12.3033	0.125486	
19.15	12.2858	0.125672	
19.2	12.2684	0.125858	
19.25	12.251	0.126044	
19.3	12.2337	0.12623	
19.35	12.2164	0.126416	
19.4	12.1992	0.126603	
19.45	12.182	0.126789	
19.5	12.1649	0.126975	
19.55	12.1477	0.127161	
19.6	12.1307	0.127347	
19.65	12.1136	0.127533	
19.7	12.0967	0.12772	
19.75	12.0797	0.127906	
19.8	12.0628	0.128092	
19.85	12.0459	0.128277	
19.9	12.0291	0.128463	
19.95	12.0123	0.128649	
20	11.9955	0.128835	
20.05	11.9788	0.12902	
20.1	11.9621	0.129206	
20.15	11.9455	0.129391	
20.2	11.9289	0.129577	
20.25	11.9123	0.129762	
20.3	11.8958	0.129947	
20.35	11.8793	0.130132	
20.4	11.8629	0.130317	
20.45	11.8465	0.130501	
20.5	11.8301	0.130686	
20.55	11.8137	0.13087	
20.6	11.7974	0.131054	
20.65	11.7812	0.131238	
20.7	11.7649	0.131422	
20.75	11.7487	0.131605	
20.8	11.7326	0.131788	
20.85	11.7165	0.131972	
20.9	11.7004	0.132154	
20.95	11.6843	0.132337	
21	11.6683	0.13252	
21.05	11.6523	0.132702	
21.1	11.6364	0.132884	
21.15	11.6204	0.133065	
21.2	11.6046	0.133247	
21.25	11.5887	0.133428	
21.3	11.5729	0.133609	
21.35	11.5571	0.133789	
21.4	11.5413	0.13397	
21.45	11.5256	0.13415	
21.5	11.5099	0.13433	
21.55	11.4943	0.134509	
21.6	11.4787	0.134688	
21.65	11.4631	0.134867	
21.7	11.4475	0.135045	
21.75	11.432	0.135224	
21.8	11.4165	0.135401	
21.85	11.401	0.135579	
21.9	11.3856	0.135756	
21.95	11.3702	0.135933	
22	11.3548	0.136109	
22.05	11.3395	0.136285	
22.1	11.3242	0.136461	
22.15	11.3089	0.136636	
22.2	11.2937	0.136811	
22.25	11.2785	0.136985	
22.3	11.2633	0.137159	
22.35	11.2481	0.137333	
22.4	11.233	0.137506	
22.45	11.2179	0.137679	
22.5	11.2028	0.137852	
22.55	11.1878	0.138024	
22.6	11.1728	0.138195	
22.65	11.1578	0.138366	
22.7	11.1428	0.138537	
22.75	11.1279	0.138707	
22.8	11.113	0.138877	
22.85	11.0981	0.139046	
