0	-96.171	12.6701	
0.05	-96.171	18.043	
0.1	-54.7326	16.9742	
0.15	-34.455	4.41461	
0.2	-23.3547	3.31205	
0.25	-15.1279	2.37584	
0.3	-9.23353	1.68156	
0.35	-5.14941	1.12963	
0.4	-2.47294	0.669563	
0.45	-1.29265	0.358102	
0.5	-1.17	0.34995	
0.55	-1.02794	0.331119	
0.6	-1.02794	0.331119	
0.65	-1.02794	0.331119	
0.7	-1.02618	0.33153	
0.75	-0.981765	0.349179	
0.8	-0.766471	0.358771	
0.85	-0.521471	0.33185	
0.9	-0.279706	0.367683	
0.95	-0.0244118	0.375305	
1	0.106765	0.366957	
1.05	0.269412	0.380355	
1.1	0.418824	0.681054	
1.15	2.04382	1.05167	
1.2	2.43706	0.997764	
1.25	5.50941	0.967401	
1.3	6.94882	1.62719	
1.35	8.60029	0.855166	
1.4	10.6556	0.650191	
1.45	12.3976	0.719179	
1.5	13.7262	0.879382	
1.55	14.815	0.856653	
1.6	15.3547	0.538168	
1.65	16.3015	0.470757	
1.7	17.0797	0.430769	
1.75	17.6679	0.389772	
1.8	18.1318	0.349297	
1.85	18.4497	0.332375	
1.9	18.6253	0.276066	
1.95	18.6495	0.238735	
2	18.6587	0.237698	
2.05	18.6655	0.235037	
2.1	18.6699	0.232909	
2.15	18.6785	0.226641	
2.2	18.6731	0.222803	
2.25	18.6808	0.221832	
2.3	18.6876	0.222835	
2.35	18.6672	0.280423	
2.4	18.4607	0.400913	
2.45	18.4099	0.421071	
2.5	18.3612	0.436633	
2.55	18.3469	0.4389	
2.6	18.3483	0.433554	
2.65	18.3506	0.428624	
2.7	18.3528	0.423534	
2.75	18.3552	0.41909	
2.8	18.3579	0.414795	
2.85	18.3605	0.410406	
2.9	18.3621	0.405347	
2.95	18.3664	0.40269	
3	18.3717	0.401159	
3.05	18.3749	0.397888	
3.1	18.3802	0.397657	
3.15	18.385	0.396574	
3.2	18.3745	0.386389	
3.25	18.38	0.385226	
3.3	18.3865	0.386066	
3.35	18.3906	0.384417	
3.4	18.3965	0.384755	
3.45	18.3922	0.374657	
3.5	18.4005	0.377817	
3.55	18.407	0.379527	
3.6	18.4119	0.37955	
3.65	18.4046	0.376096	
3.7	18.416	0.382982	
3.75	18.4263	0.389126	
3.8	18.4322	0.39191	
3.85	18.4253	0.386888	
3.9	18.436	0.3939	
3.95	18.4472	0.402821	
4	18.4604	0.413959	
4.05	18.4738	0.425737	
4.1	18.4842	0.442108	
4.15	18.5016	0.460381	
4.2	18.5183	0.480256	
4.25	18.5317	0.492171	
4.3	18.5224	0.491469	
4.35	18.5309	0.499079	
4.4	18.5415	0.51182	
4.45	18.5519	0.52323	
4.5	18.546	0.518577	
4.55	18.5229	0.486922	
4.6	18.5071	0.4582	
4.65	18.5066	0.45517	
4.7	18.5074	0.454445	
4.75	18.5005	0.442133	
4.8	18.4817	0.411887	
4.85	18.4761	0.401702	
4.9	18.4643	0.381384	
4.95	18.4624	0.376897	
5	18.4531	0.362043	
5.05	18.4507	0.357193	
5.1	18.4483	0.352394	
5.15	18.4458	0.347644	
5.2	18.4433	0.342944	
5.25	18.4406	0.338294	
5.3	18.438	0.333693	
5.35	18.4352	0.329141	
5.4	18.4324	0.324638	
5.45	18.4295	0.320183	
5.5	18.4266	0.315776	
5.55	18.4236	0.311417	
5.6	18.4206	0.307106	
5.65	18.4175	0.302842	
5.7	18.4143	0.298626	
5.75	18.4111	0.294456	
5.8	18.4078	0.290333	
5.85	18.4045	0.286256	
5.9	18.4011	0.282226	
5.95	18.3976	0.278241	
6	18.3941	0.274303	
6.05	18.3905	0.270409	
6.1	18.3869	0.266561	
6.15	18.3832	0.262758	
6.2	18.3795	0.259	
6.25	18.3757	0.255287	
6.3	18.3718	0.251617	
6.35	18.3679	0.247993	
6.4	18.3639	0.244412	
6.45	18.3599	0.240875	
6.5	18.3558	0.237381	
6.55	18.3517	0.233931	
6.6	18.3475	0.230524	
6.65	18.3432	0.227161	
6.7	18.3389	0.22384	
6.75	18.3346	0.220562	
6.8	18.3302	0.217326	
6.85	18.3257	0.214133	
6.9	18.3212	0.210982	
6.95	18.3166	0.207873	
7	18.312	0.204806	
7.05	18.3073	0.20178	
7.1	18.3026	0.198797	
7.15	18.2978	0.195855	
7.2	18.293	0.192954	
7.25	18.2881	0.190094	
7.3	18.2831	0.187275	
7.35	18.2781	0.184497	
7.4	18.2731	0.18176	
7.45	18.268	0.179064	
7.5	18.2629	0.176408	
7.55	18.2577	0.173793	
7.6	18.2524	0.171218	
7.65	18.2472	0.168683	
7.7	18.2418	0.166189	
7.75	18.2364	0.163734	
7.8	18.231	0.161319	
7.85	18.2255	0.158945	
7.9	18.22	0.15661	
7.95	18.2144	0.154314	
8	18.2087	0.152058	
8.05	18.2031	0.149842	
8.1	18.1973	0.147665	
8.15	18.1916	0.145527	
8.2	18.1857	0.143429	
8.25	18.1799	0.141369	
8.3	18.1739	0.139349	
8.35	18.168	0.137367	
8.4	18.162	0.135425	
8.45	18.1559	0.133521	
8.5	18.1498	0.131656	
8.55	18.1437	0.129829	
8.6	18.1375	0.128042	
8.65	18.1312	0.126292	
8.7	18.1249	0.124581	
8.75	18.1186	0.122908	
8.8	18.1122	0.121273	
8.85	18.1058	0.119676	
8.9	18.0994	0.118116	
8.95	18.0928	0.116595	
9	18.0863	0.115111	
9.05	18.0797	0.113664	
9.1	18.0731	0.112255	
9.15	18.0664	0.110883	
9.2	18.0597	0.109548	
9.25	18.0529	0.108249	
9.3	18.0461	0.106987	
9.35	18.0392	0.105761	
9.4	18.0323	0.104571	
