15.55	0.903876	
15.6	0.903687	
15.65	0.903498	
15.7	0.903309	
15.75	0.903121	
15.8	0.902933	
15.85	0.902746	
15.9	0.90256	
15.95	0.902374	
16	0.902189	
16.05	0.902004	
16.1	0.90182	
16.15	0.901636	
16.2	0.901453	
16.25	0.90127	
16.3	0.901088	
16.35	0.900906	
16.4	0.900725	
16.45	0.900545	
16.5	0.900365	
16.55	0.900185	
16.6	0.900006	
16.65	0.899827	
16.7	0.899649	
16.75	0.899472	
16.8	0.899295	
16.85	0.899118	
16.9	0.898942	
16.95	0.898767	
17	0.898592	
17.05	0.898417	
17.1	0.898243	
17.15	0.898069	
17.2	0.897896	
17.25	0.897723	
17.3	0.897551	
17.35	0.897379	
17.4	0.897208	
17.45	0.897037	
17.5	0.896867	
17.55	0.896697	
17.6	0.896527	
17.65	0.896358	
17.7	0.89619	
17.75	0.896022	
17.8	0.895854	
17.85	0.895687	
17.9	0.89552	
17.95	0.895354	
18	0.895188	
18.05	0.895023	
18.1	0.894858	
18.15	0.894693	
18.2	0.894529	
18.25	0.894365	
18.3	0.894202	
18.35	0.894039	
18.4	0.893876	
18.45	0.893714	
18.5	0.893553	
18.55	0.893391	
18.6	0.893231	
18.65	0.89307	
18.7	0.89291	
18.75	0.892751	
18.8	0.892591	
18.85	0.892433	
18.9	0.892274	
18.95	0.892116	
19	0.891958	
19.05	0.891801	
19.1	0.891644	
19.15	0.891488	
19.2	0.891332	
19.25	0.891176	
19.3	0.891021	
19.35	0.890866	
19.4	0.890711	
19.45	0.890557	
19.5	0.890403	
19.55	0.89025	
19.6	0.890097	
19.65	0.889944	
19.7	0.889791	
19.75	0.889639	
19.8	0.889488	
19.85	0.889336	
19.9	0.889186	
19.95	0.889035	
20	0.888885	
20.05	0.888735	
20.1	0.888585	
20.15	0.888436	
20.2	0.888287	
20.25	0.888139	
20.3	0.88799	
20.35	0.887842	
20.4	0.887695	
20.45	0.887548	
20.5	0.887401	
20.55	0.887254	
20.6	0.887108	
20.65	0.886962	
20.7	0.886817	
20.75	0.886671	
20.8	0.886526	
20.85	0.886382	
20.9	0.886237	
20.95	0.886093	
21	0.88595	
21.05	0.885806	
21.1	0.885663	
21.15	0.885521	
21.2	0.885378	
21.25	0.885236	
21.3	0.885094	
21.35	0.884953	
21.4	0.884811	
21.45	0.88467	
21.5	0.88453	
21.55	0.884389	
21.6	0.884249	
21.65	0.884109	
21.7	0.88397	
21.75	0.883831	
21.8	0.883692	
21.85	0.883553	
21.9	0.883415	
21.95	0.883277	
22	0.883139	
22.05	0.883001	
22.1	0.882864	
22.15	0.882727	
22.2	0.88259	
22.25	0.882454	
22.3	0.882317	
22.35	0.882181	
22.4	0.882046	
22.45	0.88191	
22.5	0.881775	
22.55	0.88164	
22.6	0.881506	
22.65	0.881371	
22.7	0.881237	
22.75	0.881103	
22.8	0.88097	
22.85	0.880836	
22.9	0.880703	
22.95	0.88057	
23	0.880437	
23.05	0.880305	
23.1	0.880173	
23.15	0.880041	
23.2	0.879909	
23.25	0.879778	
23.3	0.879647	
23.35	0.879516	
23.4	0.879385	
23.45	0.879254	
23.5	0.879124	
23.55	0.878994	
23.6	0.878864	
23.65	0.878734	
23.7	0.878605	
23.75	0.878476	
23.8	0.878347	
23.85	0.878218	
23.9	0.87809	
23.95	0.877961	
24	0.877833	
24.05	0.877705	
24.1	0.877578	
24.15	0.87745	
24.2	0.877323	
24.25	0.877196	
24.3	0.877069	
24.35	0.876943	
24.4	0.876816	
24.45	0.87669	
24.5	0.876564	
24.55	0.876438	
24.6	0.876313	
24.65	0.876187	
24.7	0.876062	
24.75	0.875937	
24.8	0.875812	
24.85	0.875688	
24.9	0.875563	
24.95	0.875439	
25	0.875315	
25.05	0.875191	
25.1	0.875067	
25.15	0.874944	
25.2	0.87482	
25.25	0.874697	
25.3	0.874574	
25.35	0.874452	
25.4	0.874329	
25.45	0.874207	
25.5	0.874084	
25.55	0.873962	
25.6	0.87384	
25.65	0.873719	
25.7	0.873597	
25.75	0.873476	
25.8	0.873355	
25.85	0.873233	
25.9	0.873113	
25.95	0.872992	
26	0.872871	
26.05	0.872751	
26.1	0.872631	
26.15	0.872511	
26.2	0.872391	
26.25	0.872271	
26.3	0.872152	
26.35	0.872032	
26.4	0.871913	
26.45	0.871794	
26.5	0.871675	
26.55	0.871556	
26.6	0.871437	
26.65	0.871319	
26.7	0.871201	
26.75	0.871082	
26.8	0.870964	
26.85	0.870847	
26.9	0.870729	
26.95	0.870611	
27	0.870494	
27.05	0.870376	
27.1	0.870259	
27.15	0.870142	
27.2	0.870025	
27.25	0.869909	
27.3	0.869792	
27.35	0.869675	
27.4	0.869559	
27.45	0.869443	
27.5	0.869327	
27.55	0.869211	
27.6	0.869095	
27.65	0.868979	
27.7	0.868864	
27.75	0.868748	
27.8	0.868633	
27.85	0.868518	
27.9	0.868403	
27.95	0.868288	
28	0.868173	
28.05	0.868059	
28.1	0.867944	
28.15	0.86783	
28.2	0.867715	
28.25	0.867601	
28.3	0.867487	
28.35	0.867373	
28.4	0.867259	
28.45	0.867146	
28.5	0.867032	
28.55	0.866919	
28.6	0.866805	
28.65	0.866692	
28.7	0.866579	
28.75	0.866466	
28.8	0.866353	
28.85	0.86624	
28.9	0.866127	
28.95	0.866015	
29	0.865902	
29.05	0.86579	
29.1	0.865678	
29.15	0.865566	
29.2	0.865454	
29.25	0.865342	
29.3	0.86523	
29.35	0.865118	
29.4	0.865006	
29.45	0.864895	
29.5	0.864783	
29.55	0.864672	
29.6	0.864561	
29.65	0.86445	
29.7	0.864339	
29.75	0.864228	
29.8	0.864117	
29.85	0.864006	
29.9	0.863895	
29.95	0.863785	
30	0.863674	
30.05	0.863564	
30.1	0.863454	
30.15	0.863343	
30.2	0.863233	
30.25	0.863123	
30.3	0.863013	
30.35	0.862903	
30.4	0.862794	
30.45	0.862684	
30.5	0.862574	
30.55	0.862465	
30.6	0.862355	
30.65	0.862246	
30.7	0.862137	
30.75	0.862027	
30.8	0.861918	
30.85	0.861809	
30.9	0.8617	
30.95	0.861592	
31	0.861483	
31.05	0.861374	
31.1	0.861265	
31.15	0.861157	
31.2	0.861048	
31.25	0.86094	
31.3	0.860832	
31.35	0.860723	
31.4	0.860615	
31.45	0.860507	
31.5	0.860399	
31.55	0.860291	
31.6	0.860183	
31.65	0.860075	
31.7	0.859967	
31.75	0.85986	
31.8	0.859752	
31.85	0.859645	
31.9	0.859537	
31.95	0.85943	
32	0.859322	
32.05	0.859215	
32.1	0.859108	
32.15	0.859001	
32.2	0.858894	
32.25	0.858787	
32.3	0.85868	
32.35	0.858573	
32.4	0.858466	
32.45	0.858359	
32.5	0.858252	
32.55	0.858146	
32.6	0.858039	
32.65	0.857933	
32.7	0.857826	
32.75	0.85772	
32.8	0.857613	
32.85	0.857507	
32.9	0.857401	
32.95	0.857295	
33	0.857188	
33.05	0.857082	
33.1	0.856976	
33.15	0.85687	
33.2	0.856764	
33.25	0.856659	
33.3	0.856553	
33.35	0.856447	
33.4	0.856341	
33.45	0.856236	
33.5	0.85613	
33.55	0.856024	
33.6	0.855919	
33.65	0.855814	
33.7	0.855708	
33.75	0.855603	
33.8	0.855497	
33.85	0.855392	
33.9	0.855287	
33.95	0.855182	
34	0.855077	
34.05	0.854972	
34.1	0.854867	
34.15	0.854762	
34.2	0.854657	
34.25	0.854552	
34.3	0.854447	
34.35	0.854342	
34.4	0.854237	
34.45	0.854133	
34.5	0.854028	
34.55	0.853923	
34.6	0.853819	
34.65	0.853714	
34.7	0.85361	
34.75	0.853505	
34.8	0.853401	
34.85	0.853296	
34.9	0.853192	
34.95	0.853088	
35	0.852983	
35.05	0.852879	
35.1	0.852775	
35.15	0.852671	
35.2	0.852567	
35.25	0.852463	
35.3	0.852359	
35.35	0.852255	
35.4	0.852151	
35.45	0.852047	
35.5	0.851943	
35.55	0.851839	
35.6	0.851735	
35.65	0.851631	
35.7	0.851528	
35.75	0.851424	
35.8	0.85132	
35.85	0.851216	
35.9	0.851113	
35.95	0.851009	
36	0.850906	
36.05	0.850802	
36.1	0.850699	
36.15	0.850595	
36.2	0.850492	
36.25	0.850388	
36.3	0.850285	
36.35	0.850181	
36.4	0.850078	
36.45	0.849975	
36.5	0.849871	
36.55	0.849768	
36.6	0.849665	
36.65	0.849562	
36.7	0.849459	
36.75	0.849356	
36.8	0.849252	
36.85	0.849149	
36.9	0.849046	
36.95	0.848943	
37	0.84884	
37.05	0.848737	
37.1	0.848634	
37.15	0.848531	
37.2	0.848428	
37.25	0.848326	
37.3	0.848223	
37.35	0.84812	
37.4	0.848017	
37.45	0.847914	
37.5	0.847812	
37.55	0.847709	
37.6	0.847606	
37.65	0.847503	
37.7	0.847401	
37.75	0.847298	
37.8	0.847195	
37.85	0.847093	
37.9	0.84699	
37.95	0.846888	
38	0.846785	
38.05	0.846683	
38.1	0.84658	
38.15	0.846478	
38.2	0.846375	
38.25	0.846273	
38.3	0.84617	
38.35	0.846068	
38.4	0.845965	
38.45	0.845863	
38.5	0.845761	
38.55	0.845658	
38.6	0.845556	
38.65	0.845454	
38.7	0.845352	
38.75	0.845249	
38.8	0.845147	
38.85	0.845045	
38.9	0.844943	
38.95	0.84484	
39	0.844738	
39.05	0.844636	
39.1	0.844534	
39.15	0.844432	
39.2	0.84433	
39.25	0.844228	
39.3	0.844126	
39.35	0.844023	
39.4	0.843921	
39.45	0.843819	
39.5	0.843717	
39.55	0.843615	
39.6	0.843513	
39.65	0.843411	
39.7	0.843309	
39.75	0.843207	
39.8	0.843106	
39.85	0.843004	
39.9	0.842902	
39.95	0.8428	
40	0.842698	
40.05	0.842596	
40.1	0.842494	
40.15	0.842392	
40.2	0.842291	
40.25	0.842189	
40.3	0.842087	
40.35	0.841985	
40.4	0.841883	
40.45	0.841782	
40.5	0.84168	
40.55	0.841578	
40.6	0.841476	
40.65	0.841375	
40.7	0.841273	
40.75	0.841171	
40.8	0.84107	
40.85	0.840968	
40.9	0.840866	
40.95	0.840765	
41	0.840663	
41.05	0.840561	
41.1	0.84046	
41.15	0.840358	
41.2	0.840256	
41.25	0.840155	
41.3	0.840053	
41.35	0.839952	
41.4	0.83985	
41.45	0.839749	
41.5	0.839647	
41.55	0.839546	
41.6	0.839444	
41.65	0.839342	
41.7	0.839241	
41.75	0.839139	
41.8	0.839038	
41.85	0.838937	
41.9	0.838835	
41.95	0.838734	
42	0.838632	
42.05	0.838531	
42.1	0.838429	
42.15	0.838328	
42.2	0.838226	
42.25	0.838125	
42.3	0.838024	
42.35	0.837922	
42.4	0.837821	
42.45	0.837719	
42.5	0.837618	
42.55	0.837517	
42.6	0.837415	
42.65	0.837314	
42.7	0.837213	
42.75	0.837111	
42.8	0.83701	
42.85	0.836909	
42.9	0.836807	
42.95	0.836706	
43	0.836605	
43.05	0.836503	
43.1	0.836402	
43.15	0.836301	
43.2	0.8362	
43.25	0.836098	
43.3	0.835997	
43.35	0.835896	
43.4	0.835794	
43.45	0.835693	
43.5	0.835592	
43.55	0.835491	
43.6	0.83539	
43.65	0.835288	
43.7	0.835187	
43.75	0.835086	
43.8	0.834985	
43.85	0.834884	
43.9	0.834782	
43.95	0.834681	
44	0.83458	
44.05	0.834479	
44.1	0.834378	
44.15	0.834276	
44.2	0.834175	
44.25	0.834074	
44.3	0.833973	
44.35	0.833872	
44.4	0.833771	
44.45	0.83367	
44.5	0.833569	
44.55	0.833467	
44.6	0.833366	
44.65	0.833265	
44.7	0.833164	
44.75	0.833063	
44.8	0.832962	
44.85	0.832861	
44.9	0.83276	
44.95	0.832659	
45	0.832558	
45.05	0.832457	
45.1	0.832356	
45.15	0.832254	
45.2	0.832153	
45.25	0.832052	
45.3	0.831951	
45.35	0.83185	
45.4	0.831749	
45.45	0.831648	
45.5	0.831547	
45.55	0.831446	
45.6	0.831345	
45.65	0.831244	
45.7	0.831143	
45.75	0.831042	
45.8	0.830941	
45.85	0.83084	
45.9	0.830739	
45.95	0.830638	
46	0.830537	
46.05	0.830436	
46.1	0.830336	
46.15	0.830235	
46.2	0.830134	
46.25	0.830033	
46.3	0.829932	
46.35	0.829831	
46.4	0.82973	
46.45	0.829629	
46.5	0.829528	
46.55	0.829427	
46.6	0.829326	
46.65	0.829225	
46.7	0.829124	
46.75	0.829024	
46.8	0.828923	
46.85	0.828822	
46.9	0.828721	
46.95	0.82862	
47	0.828519	
47.05	0.828418	
47.1	0.828317	
47.15	0.828217	
47.2	0.828116	
47.25	0.828015	
47.3	0.827914	
47.35	0.827813	
47.4	0.827712	
47.45	0.827612	
47.5	0.827511	
47.55	0.82741	
47.6	0.827309	
47.65	0.827208	
47.7	0.827108	
47.75	0.827007	
47.8	0.826906	
47.85	0.826805	
47.9	0.826705	
47.95	0.826604	
48	0.826503	
48.05	0.826402	
48.1	0.826302	
48.15	0.826201	
48.2	0.8261	
48.25	0.825999	
48.3	0.825899	
48.35	0.825798	
48.4	0.825697	
48.45	0.825596	
48.5	0.825496	
48.55	0.825395	
48.6	0.825294	
48.65	0.825194	
48.7	0.825093	
48.75	0.824992	
48.8	0.824892	
48.85	0.824791	
48.9	0.82469	
48.95	0.82459	
49	0.824489	
49.05	0.824388	
49.1	0.824288	
49.15	0.824187	
49.2	0.824087	
49.25	0.823986	
49.3	0.823885	
49.35	0.823785	
49.4	0.823684	
49.45	0.823584	
49.5	0.823483	
49.55	0.823382	
49.6	0.823282	
49.65	0.823181	
49.7	0.823081	
49.75	0.82298	
49.8	0.82288	
49.85	0.822779	
49.9	0.822679	
49.95	0.822578	
50	0.822478	
50.05	0.822377	
50.1	0.822277	
50.15	0.822176	
50.2	0.822076	
50.25	0.821975	
50.3	0.821875	
50.35	0.821774	
50.4	0.821674	
50.45	0.821573	
50.5	0.821473	
50.55	0.821373	
50.6	0.821272	
50.65	0.821172	
50.7	0.821071	
50.75	0.820971	
50.8	0.82087	
50.85	0.82077	
50.9	0.82067	
50.95	0.820569	
51	0.820469	
51.05	0.820369	
51.1	0.820268	
51.15	0.820168	
51.2	0.820068	
51.25	0.819967	
51.3	0.819867	
51.35	0.819767	
51.4	0.819666	
51.45	0.819566	
51.5	0.819466	
51.55	0.819366	
51.6	0.819265	
51.65	0.819165	
51.7	0.819065	
51.75	0.818965	
51.8	0.818864	
51.85	0.818764	
51.9	0.818664	
51.95	0.818564	
52	0.818464	
52.05	0.818363	
52.1	0.818263	
52.15	0.818163	
52.2	0.818063	
52.25	0.817963	
52.3	0.817863	
52.35	0.817762	
52.4	0.817662	
52.45	0.817562	
52.5	0.817462	
52.55	0.817362	
52.6	0.817262	
52.65	0.817162	
52.7	0.817062	
52.75	0.816962	
52.8	0.816862	
52.85	0.816762	
52.9	0.816662	
52.95	0.816562	
53	0.816462	
53.05	0.816362	
53.1	0.816262	
53.15	0.816162	
53.2	0.816062	
53.25	0.815962	
53.3	0.815862	
53.35	0.815762	
53.4	0.815662	
53.45	0.815562	
53.5	0.815462	
53.55	0.815362	
53.6	0.815263	
53.65	0.815163	
53.7	0.815063	
53.75	0.814963	
53.8	0.814863	
53.85	0.814763	
53.9	0.814664	
53.95	0.814564	
54	0.814464	
54.05	0.814364	
54.1	0.814265	
54.15	0.814165	
54.2	0.814065	
54.25	0.813965	
54.3	0.813866	
54.35	0.813766	
54.4	0.813666	
54.45	0.813567	
54.5	0.813467	
54.55	0.813367	
54.6	0.813268	
54.65	0.813168	
54.7	0.813068	
54.75	0.812969	
54.8	0.812869	
54.85	0.81277	
54.9	0.81267	
54.95	0.812571	
55	0.812471	
55.05	0.812372	
55.1	0.812272	
55.15	0.812173	
55.2	0.812073	
55.25	0.811974	
55.3	0.811874	
55.35	0.811775	
55.4	0.811675	
55.45	0.811576	
55.5	0.811477	
55.55	0.811377	
55.6	0.811278	
55.65	0.811178	
55.7	0.811079	
55.75	0.81098	
55.8	0.81088	
55.85	0.810781	
55.9	0.810682	
55.95	0.810583	
56	0.810483	
56.05	0.810384	
56.1	0.810285	
56.15	0.810186	
56.2	0.810087	
56.25	0.809987	
56.3	0.809888	
56.35	0.809789	
56.4	0.80969	
56.45	0.809591	
56.5	0.809492	
56.55	0.809393	
56.6	0.809294	
56.65	0.809194	
56.7	0.809095	
56.75	0.808996	
56.8	0.808897	
56.85	0.808798	
56.9	0.808699	
56.95	0.8086	
57	0.808501	
57.05	0.808403	
57.1	0.808304	
57.15	0.808205	
57.2	0.808106	
57.25	0.808007	
57.3	0.807908	
57.35	0.807809	
57.4	0.807711	
57.45	0.807612	
57.5	0.807513	
57.55	0.807414	
57.6	0.807315	
57.65	0.807217	
57.7	0.807118	
57.75	0.807019	
57.8	0.806921	
57.85	0.806822	
57.9	0.806723	
57.95	0.806625	
58	0.806526	
58.05	0.806427	
58.1	0.806329	
58.15	0.80623	
58.2	0.806132	
58.25	0.806033	
58.3	0.805935	
58.35	0.805836	
58.4	0.805738	
58.45	0.805639	
58.5	0.805541	
58.55	0.805442	
58.6	0.805344	
58.65	0.805246	
58.7	0.805147	
58.75	0.805049	
58.8	0.804951	
58.85	0.804852	
58.9	0.804754	
58.95	0.804656	
59	0.804558	
59.05	0.804459	
59.1	0.804361	
59.15	0.804263	
59.2	0.804165	
59.25	0.804067	
59.3	0.803968	
59.35	0.80387	
59.4	0.803772	
59.45	0.803674	
59.5	0.803576	
59.55	0.803478	
59.6	0.80338	
59.65	0.803282	
59.7	0.803184	
59.75	0.803086	
59.8	0.802988	
59.85	0.80289	
59.9	0.802792	
59.95	0.802694	
60	0.802597	
60.05	0.802499	
60.1	0.802401	
60.15	0.802303	
60.2	0.802205	
60.25	0.802108	
60.3	0.80201	
60.35	0.801912	
60.4	0.801815	
60.45	0.801717	
60.5	0.801619	
60.55	0.801522	
60.6	0.801424	
60.65	0.801326	
60.7	0.801229	
60.75	0.801131	
60.8	0.801034	
60.85	0.800936	
60.9	0.800839	
60.95	0.800741	
61	0.800644	
61.05	0.800546	
61.1	0.800449	
61.15	0.800352	
61.2	0.800254	
61.25	0.800157	
61.3	0.80006	
61.35	0.799962	
61.4	0.799865	
61.45	0.799768	
61.5	0.799671	
61.55	0.799574	
61.6	0.799476	
61.65	0.799379	
61.7	0.799282	
61.75	0.799185	
61.8	0.799088	
61.85	0.798991	
61.9	0.798894	
61.95	0.798797	
62	0.7987	
62.05	0.798603	
62.1	0.798506	
62.15	0.798409	
62.2	0.798312	
62.25	0.798215	
62.3	0.798118	
62.35	0.798022	
62.4	0.797925	
62.45	0.797828	
62.5	0.797731	
62.55	0.797634	
62.6	0.797538	
62.65	0.797441	
62.7	0.797344	
62.75	0.797248	
62.8	0.797151	
62.85	0.797055	
62.9	0.796958	
62.95	0.796861	
63	0.796765	
63.05	0.796668	
63.1	0.796572	
63.15	0.796476	
63.2	0.796379	
63.25	0.796283	
63.3	0.796186	
63.35	0.79609	
63.4	0.795994	
63.45	0.795897	
63.5	0.795801	
63.55	0.795705	
63.6	0.795609	
63.65	0.795512	
63.7	0.795416	
63.75	0.79532	
63.8	0.795224	
63.85	0.795128	
63.9	0.795032	
63.95	0.794936	
64	0.79484	
64.05	0.794744	
64.1	0.794648	
64.15	0.794552	
64.2	0.794456	
64.25	0.79436	
64.3	0.794264	
64.35	0.794168	
64.4	0.794073	
64.45	0.793977	
64.5	0.793881	
64.55	0.793785	
64.6	0.79369	
64.65	0.793594	
64.7	0.793498	
64.75	0.793403	
64.8	0.793307	
64.85	0.793211	
64.9	0.793116	
64.95	0.79302	
65	0.792925	
65.05	0.792829	
65.1	0.792734	
65.15	0.792639	
65.2	0.792543	
65.25	0.792448	
65.3	0.792352	
65.35	0.792257	
65.4	0.792162	
65.45	0.792067	
65.5	0.791971	
65.55	0.791876	
65.6	0.791781	
65.65	0.791686	
65.7	0.791591	
65.75	0.791496	
65.8	0.791401	
65.85	0.791306	
65.9	0.79121	
65.95	0.791116	
66	0.791021	
66.05	0.790926	
66.1	0.790831	
66.15	0.790736	
66.2	0.790641	
66.25	0.790546	
66.3	0.790451	
66.35	0.790357	
66.4	0.790262	
66.45	0.790167	
66.5	0.790073	
66.55	0.789978	
66.6	0.789883	
66.65	0.789789	
66.7	0.789694	
66.75	0.7896	
66.8	0.789505	
66.85	0.789411	
66.9	0.789316	
66.95	0.789222	
67	0.789127	
67.05	0.789033	
67.1	0.788939	
67.15	0.788844	
67.2	0.78875	
67.25	0.788656	
67.3	0.788562	
67.35	0.788467	
67.4	0.788373	
67.45	0.788279	
67.5	0.788185	
67.55	0.788091	
67.6	0.787997	
67.65	0.787903	
67.7	0.787809	
67.75	0.787715	
67.8	0.787621	
67.85	0.787527	
67.9	0.787433	
67.95	0.787339	
68	0.787246	
68.05	0.787152	
68.1	0.787058	
68.15	0.786964	
68.2	0.786871	
68.25	0.786777	
68.3	0.786683	
68.35	0.78659	
68.4	0.786496	
68.45	0.786403	
68.5	0.786309	
68.55	0.786216	
68.6	0.786122	
68.65	0.786029	
68.7	0.785935	
68.75	0.785842	
68.8	0.785749	
68.85	0.785655	
68.9	0.785562	
68.95	0.785469	
69	0.785376	
69.05	0.785283	
69.1	0.785189	
69.15	0.785096	
69.2	0.785003	
69.25	0.78491	
69.3	0.784817	
69.35	0.784724	
69.4	0.784631	
69.45	0.784538	
69.5	0.784445	
69.55	0.784352	
69.6	0.78426	
69.65	0.784167	
69.7	0.784074	
69.75	0.783981	
69.8	0.783888	
69.85	0.783796	
69.9	0.783703	
69.95	0.783611	
70	0.783518	
70.05	0.783425	
70.1	0.783333	
70.15	0.78324	
70.2	0.783148	
70.25	0.783055	
70.3	0.782963	
70.35	0.782871	
70.4	0.782778	
70.45	0.782686	
70.5	0.782594	
70.55	0.782501	
70.6	0.782409	
70.65	0.782317	
